Car_Age_Years,Kms_Driven,Engine_CC,Mileage_kmpl,Num_Owners,Resale_Value
7,52524.5641171133,1800,19.289325189749203,2,445686.9198415491
12,74890.32808369189,1000,15.839650630469333,3,240985.38851215813
0,68187.25761843023,1500,19.020705291723775,3,545258.3115803855
13,47401.78655233897,1200,21.55646549374368,3,285461.4168467231
4,51520.72835401377,800,17.44509986323121,2,381558.95741035294
14,53839.37011346375,1200,15.488401117642791,3,232994.7810202463
2,50059.29342205605,1000,18.36795238730822,3,517428.12929979095
11,29554.891983906266,1000,15.92820618957941,2,188625.45754092728
0,71453.86650929783,1200,14.884402607057956,1,574806.7749845631
3,78855.8993503364,1500,16.53046861051843,1,477064.9192706484
14,37223.2658405289,1000,17.014804410447994,1,310821.19587301265
12,78657.79398879471,1200,16.025500410898083,3,193508.35963302595
4,58454.651979041766,800,20.65293356427712,1,499435.20144846337
6,78376.98522251812,1200,21.779220009278948,2,527480.9866032508
0,60569.25654435669,1200,19.236176032414864,3,478450.9437148464
2,62033.16888237945,1800,18.76839098420612,3,503566.5417867083
1,65586.51970473319,1000,17.71590377457778,3,456861.88399972674
8,48149.005122970826,1500,16.20733437177387,1,490481.60821530933
9,77920.11216492033,1500,21.20582046214727,1,403705.0917476771
14,43179.29042887823,1800,17.87429300581931,1,373022.67603025615
5,53968.99883224994,1500,17.074829055867,3,420765.47548346804
9,67863.97016464753,1200,20.029513248006406,2,362830.17992487736
2,52362.07139271804,1800,17.852831620239172,3,563898.0252824974
7,71662.96861222415,800,19.954588486182956,2,411585.4726308478
13,80637.99259775935,1000,17.180502586928913,3,157382.4791211085
7,75188.19001580754,1000,20.035273850907345,2,418837.131427967
1,30958.270294820675,1000,19.959534433882727,3,661687.5474904638
14,61887.70454429036,1200,20.649656843980186,3,328216.37289373
5,75430.23916044588,800,16.581150320813013,2,379935.4504287238
6,40248.76729766915,1800,17.83392112724202,2,519972.55616941815
1,70854.15880843313,1800,21.895540157872496,2,608580.6277832168
14,70011.91172458968,1000,17.507175841791096,2,280488.30761151295
10,41818.65162092602,800,19.622051596064953,2,316846.09973195224
9,72513.48998610242,800,22.581130035243845,2,338029.15332570736
1,64090.466902949025,800,14.301917608265075,2,454319.3218242949
9,69755.72683081903,1500,17.44088872405685,2,462216.73168258107
0,45505.314213523015,1500,18.003740367783752,3,576807.1246922254
7,62252.04174557077,1000,14.402242681452208,2,408008.50959485024
0,34426.821688015145,800,17.088057564038916,2,594969.7191373513
8,25845.131887004238,800,16.057237445891868,3,396907.80613742495
10,62112.42639791625,1800,19.71537093670169,3,440314.8012462416
5,76508.96410141965,1800,14.534705289744803,1,605507.837924128
6,63794.0522139762,1000,21.778645243961094,1,551572.3141122832
12,59048.30904083781,800,19.37979482651589,2,240284.27293102536
9,57186.9881991769,1000,15.892356839545922,2,344149.6732668031
6,45861.51912835402,1800,20.052838909743954,1,592675.1738045574
9,56672.0864430704,1800,19.193959347035022,1,444969.3559872981
2,66325.26702396666,1500,17.92246475041865,2,532442.0405137611
1,53471.66650799057,1000,16.557086234848267,1,572656.2865077733
8,71258.80280753665,1000,19.095326564014968,2,370149.8015527989
7,62939.62550796904,800,18.245840731495857,3,346568.64690766286
12,64754.6912666011,800,16.62151897546963,3,180217.625198863
11,73329.94130326441,1500,15.313489811807653,1,397387.7633995976
9,52098.66851017514,1200,16.298821958325732,3,349548.33492893184
6,69890.70879280427,1200,16.99340428872555,3,476785.07684750936
8,54202.849241220385,1200,20.32497456838295,3,360442.0270404136
3,65092.7172572826,1000,19.72151789951448,3,414105.0065321267
12,50313.42974045147,1000,17.09986493137185,2,341790.08289646247
3,46339.442654029015,1800,17.177612080615216,2,409625.6680081573
0,61377.9711847274,1000,19.9827045591034,1,573391.7053127155
7,31721.999219683243,1000,18.534693498850526,3,354057.407801082
13,55555.98834736677,1000,18.5068295197486,3,260788.5772258976
13,35904.3449158623,1500,16.593249189011363,3,364138.8878261342
11,71688.51051470412,1000,17.75316228590371,1,434979.2915454266
2,75751.65894163371,800,18.008523334438177,2,488497.12484511494
6,47040.73167868791,800,17.817616506052577,3,292348.29810660984
14,66424.69443710244,1800,19.468135823711727,2,319482.7299355241
11,73487.03570531237,1500,19.5307076788321,1,391621.09893671377
1,73537.03833752676,800,16.162084330600926,2,510078.50511314615
1,63216.76250957462,1500,16.999570968498247,3,532202.6586587289
6,71014.57013342246,1500,16.62525293355941,2,429953.56734215055
14,50260.03032119409,1800,20.77705153222043,2,294618.7173402408
5,61246.8369848502,1500,22.50698105953168,1,503468.6797040153
2,52993.44889813836,1000,17.072757249726177,1,499454.20312183263
8,48993.18039321954,1500,17.665809508886234,1,559579.688006852
9,60540.950872044414,1800,19.684629662394663,1,450300.4832358304
14,65212.95564237112,1800,16.585577841540555,2,340157.058489249
13,77452.6315193248,1800,19.729816655164953,2,408885.20462321216
12,63977.33290948331,800,17.958261473875577,1,331631.0322885177
5,69628.95802442326,1000,14.512520594100074,1,414422.95072282694
9,69799.24759874307,800,15.39913283925661,3,340552.02610836265
9,100313.01548545441,1200,17.324291865498417,3,339525.72383893665
5,32849.51395091131,1000,20.445897109581693,1,395638.54756057484
0,49680.99199744233,1500,16.214930803222042,2,656090.368210659
3,82110.8407873212,1800,16.93179879738407,1,633408.9611536592
9,54719.80387719789,1200,18.422248453565196,2,404831.86774360907
5,73287.04706402578,1000,14.662470087877985,2,509082.06101639825
14,63450.142856442544,800,18.597106562115297,3,246589.63343375252
5,91578.03601812015,1800,14.912519827801797,1,595345.6319129892
10,43304.18359404432,800,19.13436841892357,1,427571.09299567516
11,78327.0082877822,1000,16.382443835525212,2,347836.0268998853
4,86243.71957908748,1000,16.11590171957037,1,395681.70306230994
0,44783.716842480004,1200,18.545593249063586,3,449671.5584292698
7,71743.0536537202,1500,19.587981019002132,3,455434.4403722897
4,45517.53021256416,800,18.752519712114374,1,555081.3309838175
11,60452.423588026875,1200,18.41528699970071,1,349760.97932666773
11,56151.1810472674,1800,18.44360441883446,3,311567.08054456906
11,23958.690976504695,1500,18.764643775523325,1,447447.09267799335
4,66363.51389567848,1200,18.896072392097008,2,410903.7223823206
6,62150.087514093466,800,17.211437899866095,1,432114.37773636036
3,82186.18460108641,1000,19.30900589756148,2,459078.60171637783
5,69167.15481974314,1800,16.4036195496376,1,543404.4460889625
12,94363.25886118144,800,20.182786527242747,1,407588.2810464025
3,61605.63573118071,1500,19.564887297576963,3,466192.2711041039
13,58417.04921996539,1500,22.361802009169416,2,350547.31611478096
14,57234.650239243565,1000,19.02769690261114,3,162857.95549974963
2,53406.169334523394,1000,19.81819937309518,1,599770.2152978132
6,26883.736254261465,1800,14.878923423974792,3,462215.6259394479
7,56697.08059488064,1800,19.883393484611446,1,590217.0524202823
3,28982.179103460116,1000,20.352912044728527,1,423712.2909203356
12,66780.50016878653,1000,21.009442586776903,1,346731.5286108513
1,41399.09561294124,1500,18.240932704682997,2,590629.6270904071
11,46585.0106536737,1000,17.31621324778398,2,374232.2983117897
9,49958.847077511724,1200,15.820970449446758,2,350383.5485480196
13,56925.97443280132,800,16.00392807626592,3,258890.03773195506
2,60103.023824085554,1000,17.948786650888568,1,517423.0723141932
0,76267.19374609606,1800,14.497124005592337,3,570045.6340889385
7,51337.04859738669,1200,16.463562783837403,3,429819.74191556766
14,67202.19204333554,1800,18.179044101521303,1,334447.5603165681
2,100963.0084983535,1200,18.134406905420423,3,500950.9500036292
11,65660.26054144844,1000,16.06121249325834,1,372098.63580835203
9,57292.65316602549,800,15.532273379082726,1,361266.7870055386
6,48312.72522107554,1800,15.830975087227966,1,509926.23288268055
9,57085.02681869507,1200,17.55829568239026,1,319090.93024778325
4,46706.69484585891,1500,22.259594286166532,3,489412.1376176226
9,64029.921400256586,1000,20.120678172134543,3,311746.9901995621
4,61553.1620795909,800,18.42838880776848,3,436465.1733177891
13,27566.711686233102,1000,19.107781530687404,2,330439.8870513958
6,59721.62991350899,1500,20.031729747760284,3,493740.2395045965
14,76142.19468960019,800,19.35123730185798,3,255319.07876174402
8,54013.32221695875,1500,17.383580053145486,2,592920.9729202387
11,50206.54841382657,1000,16.308823586856924,1,389506.19499719667
4,39334.48840324722,1200,17.749451658548924,1,490557.581303596
0,32130.119375633934,1000,20.00848333382384,1,645270.0397731685
9,72470.23900594881,1000,17.45921764911152,2,436437.7362712742
9,57277.82505631206,1000,15.7906487417247,3,342477.8999161377
0,71580.32343005134,1800,14.553104014451355,3,461654.59756787994
14,82969.85616869203,1500,17.757938476643577,3,289556.8975457319
1,73818.71527365518,1500,15.948715514924316,3,489443.1965443695
13,51864.415178418065,1500,17.126968227247463,2,269352.40308855975
5,62173.01496986333,1800,20.91246505770664,3,500985.226353393
8,50778.40702264622,1200,17.89230057750612,1,371996.9490904058
7,49375.67306097505,1000,16.499078450502445,2,455966.75403580256
12,65142.22743603936,1200,18.617502561983738,2,359825.3523395553
4,47515.59175322741,1800,21.8419093341605,1,597434.4851134121
0,26862.725713669483,1500,17.75860750318595,1,622340.5480423435
12,46677.78156408935,1000,13.288947394696057,3,247322.9870158561
6,55396.78276968941,800,19.30015315305196,1,399656.30569420377
14,82820.97746747884,800,18.692860121853673,2,230815.87702778314
4,52635.93825192952,1200,18.180244710991452,2,345999.8111323323
5,67678.86136543912,1500,17.561645482678063,2,493281.00393665815
12,57475.37649056896,800,16.385455650230437,3,246129.67578485297
6,78396.07715805576,1200,21.029948447867714,3,446149.2901691124
2,77356.44578195938,1800,14.323381330581904,1,619282.4999004371
11,77642.62657859879,1200,17.38207783837652,3,342191.6583194051
9,33990.24705873971,1200,17.335319656828254,3,382362.3908937345
2,63100.86070867492,1200,19.70688360479439,2,579396.4339803519
4,71384.07900182922,1000,20.471321290767488,2,596793.1775710154
5,65723.07843883996,1200,17.546532379945013,1,520778.9150178335
8,69548.94488732744,1200,18.385931704537374,2,409584.52990831656
12,60875.26506428216,1000,18.55597362895448,3,324582.73441813013
13,48828.23689910209,1000,20.106652478819168,1,312494.26384838833
11,34543.53922520622,1800,20.06546089472613,1,456965.2247733044
4,50316.458570272865,1500,16.923172911002137,2,536661.0203617985
14,100171.64810457588,800,18.87580280287262,2,230162.33624275515
0,52715.23235863992,800,18.766503584945728,2,533337.5666155616
13,30609.146608638843,1200,17.76818010630026,1,402988.92718089704
13,70989.74041093624,1800,18.747563468064318,2,275945.0782227468
13,72831.90013023966,1200,18.04037552375245,3,359378.13042974944
3,79309.8658522821,800,18.315781198228972,1,519587.41156777396
4,67064.67755560171,1000,15.287987376575002,2,432318.55686121125
11,72684.02271700426,1500,16.164077255862743,3,403552.86582652555
9,87603.25702262987,1800,19.63551101914638,3,400281.6070813109
9,48817.89761906827,1000,15.578824246361762,2,368822.450809364
4,45842.23941864424,1500,18.94021841839139,3,473164.3714115205
6,43581.20190670607,1800,17.8371480379491,1,625105.5263538719
3,56013.456202590256,1800,20.06130945865966,1,611709.6513162892
0,81501.33629737752,800,19.29760108419337,3,449221.33681085147
13,67921.02551619352,1000,17.09344165908633,1,367258.4606621547
13,67330.37929063827,1800,17.5535033042569,2,418143.08905521984
4,32710.381070029147,1800,14.02892437087983,3,586061.9982612319
6,49602.19759145371,1500,17.73920376961454,1,550096.4646155986
9,32465.135507069448,800,15.45970251479162,2,407459.86455299763
9,77568.68683982315,1200,17.562587283982886,2,360940.7588021225
5,83784.69739328598,800,16.724163532088262,1,499570.11289703706
4,71693.50090860573,1200,16.24674159622104,3,470019.6046310535
3,45198.209313906824,1000,20.375449024240428,2,525050.2558629009
1,82230.33740423687,1000,15.447578205985891,2,427371.3278774878
3,56201.17634962185,1800,16.07386977317631,2,540712.3224675143
14,41783.11078871008,1000,16.60357791321984,2,266633.4280113117
9,45533.93618082462,1800,17.03776388225882,3,434926.12491812557
9,53547.650466122446,800,16.246442977056912,1,502002.3591343325
2,60743.6778072706,1000,17.281703015387414,1,584435.4659601315
9,57579.836825223094,800,18.60430863363773,1,346522.33944973355
0,38809.9737274346,800,19.33971751605793,2,514601.9896920006
7,78199.74613778462,1000,19.242615914820504,3,428121.1597931021
4,57740.91120844735,800,14.183594843337872,1,447469.3182198966
12,49293.69215594024,1000,18.760391787022876,3,322569.5541591659
3,76654.53542974146,1000,18.883796985426255,1,524185.2277531918
7,42248.90717600203,1000,16.67520171257765,2,400581.7045764106
6,35566.64724638228,1200,21.33536841261428,1,480769.51211675577
1,79087.31169898108,800,20.175332463629175,2,348661.1154947734
0,88370.81774325509,1500,17.633951233717912,2,605704.0010395664
11,53068.55972022902,1000,16.808063389463534,1,311283.4221577726
10,59310.44988124282,800,21.302888921885916,3,223335.06183679402
3,42800.02928218645,1800,17.96197252428109,2,584874.6380260426
7,60082.3882536509,1000,18.170074115320816,3,415946.17211702577
11,52864.421044032046,1000,18.1449131942517,1,283162.12465610274
1,58468.07339947501,1500,22.606208942431962,2,638754.3655099099
2,66138.87581395864,1200,17.56696947178592,3,434471.1743519602
11,43527.8178295373,1200,17.952716046402365,2,384540.79202608456
0,54572.829911511486,1000,16.337874674002283,1,610674.6692613428
0,32943.278673327324,800,17.22100111547272,2,524859.1915873246
12,54675.19073830068,1800,15.937215611427003,1,421967.6981932055
2,58598.488936245005,1800,16.378533493933755,3,520026.3398397924
10,63434.736375916174,800,14.38009668438454,2,324599.78471157025
4,63593.648105448134,1000,19.763049141957538,3,440227.62802391266
11,73558.84126105285,1800,18.313492675171826,1,391966.797195954
2,36905.0022109002,1200,18.478218584561642,1,509090.5584912268
0,37705.84455074559,800,17.895123386934262,3,545250.1570449541
0,67934.36904588781,1500,18.143532035034685,3,560663.9456148851
7,29415.58084491876,1000,21.238278142500874,1,512498.8581541726
9,62749.503181574895,800,16.46245441633052,3,264492.42267600587
10,42295.60590615159,1800,18.556713596558364,1,433300.41594686056
11,83592.21961375771,1000,18.545982285650016,3,223249.99065657833
12,63756.786115916664,1200,20.283978456791516,1,359935.66341390484
12,56712.659704304075,1000,18.877309625107504,1,359897.913402566
11,78415.81315708767,1000,18.977837689654702,2,290534.3631300487
14,44048.96990143574,1200,15.483460858920287,1,402667.12674262974
13,46898.85548868288,1200,16.382195296590037,1,313589.76850139414
1,41078.17749517337,1000,15.666223191872815,2,538899.387601991
12,47024.411604765104,1200,13.048256405023889,2,271480.40896284505
2,60916.734140510816,800,18.794398672215276,3,412268.82907184144
1,67409.27807990581,1200,17.476742320183973,3,494408.70840320335
2,74421.32528051313,1200,18.798143377159384,1,517551.96445439063
6,32629.139296488913,1000,18.070978561071,3,402369.1384379447
0,57422.05520305062,800,18.48087263040722,3,508744.1359708164
9,43377.53203213797,1500,20.676230823543406,1,525008.6479060709
7,56920.69362767848,1500,18.014590178551906,2,401588.2765772296
12,95012.4537019056,1800,19.337978436207653,2,378899.82373678574
9,64377.926430000225,1200,17.395512627931847,1,416900.1683942146
9,73491.97456722369,1200,19.649576240024516,1,329793.67846349906
9,89410.36908241571,800,15.520724690560439,1,305417.6347007446
13,76910.37364762137,1500,14.324887597000094,1,378266.84026145726
1,53281.282804695235,1800,22.213320943328874,1,592366.4807284065
2,40862.51870145093,800,21.67260830462649,1,540915.5415287488
8,59547.835957187235,1200,14.108971007107243,3,246430.87020146346
6,51484.413236719716,1500,17.927773348047445,3,432893.49502941704
3,37132.180700712386,1800,18.299832686157284,3,433657.96214714576
